Queue Priority,Review Reason,ID,Organization,Certificate/Badge,Record Type,Category,Price Status,Evidence Status,Official URL,Source Page,Last Reviewed,Current Priority
20,candidate credential identity needs verification,CAND-08DFB8B2B7E218,Cadence,한국어 Korea,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.cadence.com/ko_KR/home/training/rf_microwave_designandanalysis.html,https://www.cadence.com/en_US/home/training/rf_microwave_designandanalysis.html,2026-09-07,
20,candidate credential identity needs verification,CAND-C4F24FF2C6D237,Cadence,한국어 Korea,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.cadence.com/ko_KR/home/training/system_design_andverification.html,https://www.cadence.com/en_US/home/training/system_design_andverification.html,2026-09-07,
20,candidate credential identity needs verification,CAND-F7EF8BF5499612,Cadence,한국어 Korea,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.cadence.com/ko_KR/home/training/tech_domain_certificationprograms.html,https://www.cadence.com/en_US/home/training/tech_domain_certificationprograms.html,2026-09-07,
20,candidate credential identity needs verification,CAND-2BA6309A70B12C,Cadence,한국어 Korea,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.cadence.com/ko_KR/home/training/tensilica_processorip.html,https://www.cadence.com/en_US/home/training/tensilica_processorip.html,2026-09-07,
20,candidate credential identity needs verification,CAND-25C792D17E1623,Class Central,129 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-building-community-habits-of-learning-84704,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-22F00E51A18B84,Class Central,13 ratings at Coursera,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-active-learning-in-stem-courses-460487,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-FA6675DEC1E587,Class Central,16 ratings at Coursera,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-practicing-collaborative-continuous-improvement-288149,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-542364C475FF4B,Class Central,3 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/classroom/youtube-education-teaching-learning-dr-v-j-nagesh-tedxsandhauesen-282835,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-7457EDDD1957D3,Class Central,31 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/polimi-progettare-linnovazione-didattica-13867,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-474985A7D75371,Class Central,33 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-intellectual-disability-care-education-15206,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-21650D17C51259,Class Central,34 Reviews,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-astrobiology-415#reviews,https://www.classcentral.com/course/coursera-astrobiology-415,2026-09-07,
20,candidate credential identity needs verification,CAND-5AED9C161715B7,Class Central,38 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-learning-chatgpt-303659,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-F66929030E900E,Class Central,45 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/swayam-bes-123-teaching-and-learning-58390,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-E2EB60B18948C0,Class Central,46 Reviews,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981#reviews,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981,2026-09-07,
20,candidate credential identity needs verification,CAND-E17125342599EB,Class Central,489 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/uncommon-sense-teaching-46410,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-D104CE3E6F9A66,Class Central,5 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-future-education-2033,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-86498786590F1E,Class Central,58 Reviews,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/gamification-343#reviews,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-EF4747C2FBEDBA,Class Central,62 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-teaching-online-104411,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-6EDC9C62D8796C,Class Central,7 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-math-click-456160,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-080ED478FB98FD,Class Central,8 ratings,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/youtube-stanford-webinar-mathematics-teaching-ideas-for-the-common-core-jo-boaler-110055,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-6F703D09CBAF15,Class Central,A Best Course of All Time,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/collection/top-free-online-courses,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-08519857D53244,Class Central,Accelerate Your Learning with ChatGPT,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-learning-chatgpt-303659,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-16CBDD41A8CA36,Class Central,Adult Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/adult-education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-02FBB6E66E7669,Class Central,AI and Big Data in Global Health Improvement Taipei Medical University,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-97EA20DE0AB4AC,Class Central,AI for Education (Basic),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-71718E65C4C7B2,Class Central,AI for Education (Basic),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-ai-for-education-basic-289042,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-B6EF0BC4556A7C,Class Central,AI for Education (Intermediate),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-8AD59F1A63DCFC,Class Central,AI for Education (Intermediate),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-ai-for-education-intermediate-289551,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-C4F05EE4E6AB12,Class Central,AI for Health & Nursing,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-ai-for-health-nursing-496611,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981,2026-09-07,
20,candidate credential identity needs verification,CAND-B703438EBA9881,Class Central,AI for Healthcare,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-ai-for-healthcare-485007,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981,2026-09-07,
20,candidate credential identity needs verification,CAND-CF7A4190ADDD7E,Class Central,AI for Teacher Assistance,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/artificial-intelligence-the-georgia-institute-of-274065,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-7E3F35AAFFF97D,Class Central,AI in Education: Leveraging ChatGPT for Teaching,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-D95D71B417E86C,Class Central,AI in Education: Leveraging ChatGPT for Teaching,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-wharton-ai-in-education-leveraging-chatgpt-for-teaching-382444,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-9C0BBF9FEC99A2,Class Central,AI Tools and Chat GPT for Educators & Teachers,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/udemy-unlocking-the-power-of-ai-chatgpt-in-the-classroom-490821,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-55DF51F5D79D68,Class Central,AI-Driven Electronic Health Records & Data Management,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-ai-driven-electronic-health-records--data-management-488259,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981,2026-09-07,
20,candidate credential identity needs verification,CAND-0CA4419446CD77,Class Central,All Education & Teaching Courses,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-FD52B30BF4EA19,Class Central,An Introduction to Astronomy,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-an-introduction-to-astronomy-564390,https://www.classcentral.com/course/coursera-astrobiology-415,2026-09-07,
20,candidate credential identity needs verification,CAND-96F7AD9A807E45,Class Central,Art Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/art-education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-D55C28B013C8E7,Class Central,Artificial Intelligence (AI) Education for Teachers,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-017E248705852D,Class Central,Artificial Intelligence (AI) Education for Teachers 1 review,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-artificial-intelligence-education-for-teachers-21570,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-6C6A2686E71D5E,Class Central,Astrobiology and the Search for Extraterrestrial Life,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/youtube-astrobiology-and-the-search-for-extraterrestrial-life-with-ian-crawford-230239,https://www.classcentral.com/course/coursera-astrobiology-415,2026-09-07,
20,candidate credential identity needs verification,CAND-A28A07F42C609E,Class Central,Astrobiology and the Search for Extraterrestrial Life University of Edinburgh,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-astrobiology-415,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-086645AA1F1AB1,Class Central,Astrobiology: Exploring Other Worlds 5.0,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/astrobiology-exploring-other-worlds-13556,https://www.classcentral.com/course/coursera-astrobiology-415,2026-09-07,
20,candidate credential identity needs verification,CAND-6128D87DB1A7D3,Class Central,Banning Telegram Can’t Stop Paper Leaks: Inside India’s NEET Exam Scandal,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-60FE88394735CA,Class Central,Banning Telegram Can’t Stop Paper Leaks: Inside India’s NEET Exam Scandal,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/report/indias-neet-exam-telegram-ban/,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-35C97D77CF6413,Class Central,BES 123: Teaching and Learning,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/swayam-bes-123-teaching-and-learning-58390,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-C96A09E71E094C,Class Central,Best Course of All Time,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/collection/top-free-online-courses,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-846F7D19D70023,Class Central,Competitive Exam Preparation,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/competitive-exam-preparation,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-5921501B95395D,Class Central,Computing Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/computing-education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-A1D0EB087C2455,Class Central,Continuing Medical Education (CME),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/cme,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-104CA288344A54,Class Central,Course Development,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/course-development,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-6920207278C674,Class Central,Creativity In Business and Other Disciplines,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-creativity-in-business-473681,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-C9236B616697B7,Class Central,Digital Healthcare Informatics and AI,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/digital-healthcare-informatics-and-ai-521964,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981,2026-09-07,
20,candidate credential identity needs verification,CAND-15F23E05EFE1E8,Class Central,"Discover simple learning methods and mentorship strategies to motivate students and support their leadership development, presented by an experienced educational professional.",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/classroom/youtube-education-teaching-learning-dr-v-j-nagesh-tedxsandhauesen-282835,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-2ED35BD6518163,Class Central,Early Childhood Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/early-childhood-education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-DD18C1F1003A5D,Class Central,EDIVET: Do you have what it takes to be a veterinarian? 4.5,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-becoming-a-veterinarian-1675,https://www.classcentral.com/course/coursera-astrobiology-415,2026-09-07,
20,candidate credential identity needs verification,CAND-510F2D913A75A7,Class Central,Education & Teaching,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-654B2F88333799,Class Central,Education & Teaching Courses and Certifications,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-F966BE818AAC9A,Class Central,Education & Teaching topics,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-E4E92A52508966,Class Central,Education - Teaching and Learning: Mentorship and Simple Learning Approaches,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-342A2F1D9A225E,Class Central,Education - Teaching and Learning: Mentorship and Simple Learning Approaches,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/classroom/youtube-education-teaching-learning-dr-v-j-nagesh-tedxsandhauesen-282835,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-5F339F82431C27,Class Central,Education Policy,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education-policy,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-023694D3E90708,Class Central,Entrepreneurship: Scaling & GTM Growth Strategy,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-entrepreneurship-scaling-and-gtm-growth-strategy-519248,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-D96E9DBBBFB002,Class Central,Exoplanets and the Search for Life in the Universe - With Chris Impey,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/youtube-exoplanets-and-the-search-for-life-in-the-universe-with-chris-impey-205832,https://www.classcentral.com/course/coursera-astrobiology-415,2026-09-07,
20,candidate credential identity needs verification,CAND-983962A7779C00,Class Central,"Explore evidence-based strategies to engage students with Common Core mathematics, including growth mindset techniques, mathematical discussions, and innovative assessment methods.",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/youtube-stanford-webinar-mathematics-teaching-ideas-for-the-common-core-jo-boaler-110055,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-4EADB3AC3DFA27,Class Central,Find your next course.,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-19D3B06082EC24,Class Central,Foundations for Active Learning in STEM Courses,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-active-learning-in-stem-courses-460487,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-10EF6E1FDFCE7C,Class Central,Gamification University of Pennsylvania,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/gamification-343,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-E26C67365DC5BE,Class Central,Gamification: How to Level Up Your Life and Business,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/udemy-level-up-123918,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-D5EB929AB940AD,Class Central,Generative AI and ChatGPT for K-12 Educators,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/generative-ai-k12-educators-436388,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-9A6D44F6F96938,Class Central,Generative AI for Educators,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/generative-ai-educators-442621,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-C0E89C2699455D,Class Central,Generative AI for Educators & Teachers,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/generative-ai-for-educators-teachers-291791,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-5ED83BF7AB7C78,Class Central,Get the latest news and analysis in online education.,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-262CDEF9C312CE,Class Central,Go to class,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/gamification-343/visit,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-964CFC88F857B9,Class Central,Go to class,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-astrobiology-415/visit,https://www.classcentral.com/course/coursera-astrobiology-415,2026-09-07,
20,candidate credential identity needs verification,CAND-FCCD86FD639AC0,Class Central,"Google, IBM & Meta Certificates – 40% Off One plan covers every Professional Certificate on Coursera. Unlock All Certificates",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/go?url=https://www.coursera.org/courseraplus&source=deal,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-5A7BFC3A4CB6E8,Class Central,Higher Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/higher-education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-C92D73F35DB1D1,Class Central,"How to Save the World with Gamification, Behavior & Data Viz",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/udemy-save-the-world-with-gamification-395563,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-D497BA94F328B4,Class Central,Impact the lives of the next generation with a rewarding teaching career.,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/uopeople-online-masters-education-444726,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-0BB29878A5704A,Class Central,Innovations in Digital Health,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-innovations-in-digital-health-498732,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981,2026-09-07,
20,candidate credential identity needs verification,CAND-F341780FCF1C68,Class Central,Inspiring Students Through Teaching: The Power of Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-AC9F850B0CD5D0,Class Central,Inspiring Students Through Teaching: The Power of Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/classroom/youtube-being-a-teacher-means-inspiring-your-students-takuro-maekawa-tedxdejimaed-326256,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-4FD49A3B0A25B3,Class Central,"Lead improvement in schools and systems: map persistent educational problems, build a theory of improvement, run plan-do-study-act cycles, and spread and sustain results.",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-practicing-collaborative-continuous-improvement-288149,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-AF62BCED632ECA,Class Central,"Learn evidence-based strategies for making math click: scaffolding, retrieval practice, interleaving, spaced practice, and the 85% sweet spot of productive challenge.",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-math-click-456160,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-8887095BA9EBBB,Class Central,Log in,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/login?return=/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-F60C2ADEECBC92,Class Central,Log in,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/login?return=/course/gamification-343,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-5233F935C14032,Class Central,Log in,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/login?return=/course/ai-and-big-data-global-health-improvement-17981,https://www.classcentral.com/course/ai-and-big-data-global-health-improvement-17981,2026-09-07,
20,candidate credential identity needs verification,CAND-B43656FC13FC96,Class Central,Log in,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/login?return=/course/coursera-astrobiology-415,https://www.classcentral.com/course/coursera-astrobiology-415,2026-09-07,
20,candidate credential identity needs verification,CAND-1CB5FE5DD27564,Class Central,Make Teaching Easier with Artificial Intelligence (Chat GPT) 1 review,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/udemy-make-teaching-easier-with-artificial-intell-159638,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-75C1E270268D10,Class Central,Making Math Click: Understand Math Without Fear,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-math-click-456160,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-E5783F5286B473,Class Central,Master of Education in Advanced Teaching (M.Ed.) Online Degree,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-C5B72043D07B1C,Class Central,Master of Education in Advanced Teaching (M.Ed.) Online Degree,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/uopeople-online-masters-education-444726,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-50020793739BE3,Class Central,Mathematics Teaching Ideas for the Common Core - Jo Boaler,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/youtube-stanford-webinar-mathematics-teaching-ideas-for-the-common-core-jo-boaler-110055,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-62626C83407BD9,Class Central,Online Course Creation,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/online-course-creation,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-833E8E992CCF55,Class Central,Online Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/online-education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-FBC9CCB61E4CCE,Class Central,Physical Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/physical-education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-E5C6116EDD57D9,Class Central,"Practicing Collaborative, Continuous Improvement",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-practicing-collaborative-continuous-improvement-288149,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-1AC132344B77CA,Class Central,"Problem Solving, Python Programming, and Video Games 4.0",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-problem-solving-programming-video-games-11500,https://www.classcentral.com/course/gamification-343,2026-09-07,
20,candidate credential identity needs verification,CAND-39E692ECE94790,Class Central,Progettare l'Innovazione Didattica,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/polimi-progettare-linnovazione-didattica-13867,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-B081F24C311CFB,Class Central,"Question your own assumptions about education: examine how we learn, what intelligence means, what makes a good teacher, and why governments fund schooling.",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-future-education-2033,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-EDE1AD1C3C8577,Class Central,Series Finale of Online Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/report/coursera-acquires-udemy/,https://www.classcentral.com/,2026-09-07,
20,candidate credential identity needs verification,CAND-C66CD2273F2970,Class Central,Severe to Profound Intellectual Disability: Circles of Care and Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/subject/education,https://www.classcentral.com/subject/education,2026-09-07,
20,candidate credential identity needs verification,CAND-5E96E38BC30091,Class Central,Severe to Profound Intellectual Disability: Circles of Care and Education,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://www.classcentral.com/course/coursera-intellectual-disability-care-education-15206,https://www.classcentral.com/subject/education,2026-09-07,
